0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-4.156509,-3.0582447,-4.4633613,-2.3507478,-6.866191,0.0831435,-0.60389066,-0.9889527,0.39670932,0.060921222,-1.6946532,-7.000729,-0.464194,0.10869426,-0.5865224,0.24751689,1.5505458,-1.3902301,1.2942804,1.2833203,0.24472563,0.5772903,-0.2817883,-0.25308588,0.5990194,-0.4741561,-0.84159315,1.6036564,-1.5470257,-2.502247
25.367273,0.34146222,3.326907,-3.544856,-0.09596614,7.4594216,-0.12103755,1.4530169,9.02853,14.526125,1.3575478,0.6233628,0.1361581,5.6617293,-0.8844516,-0.066550806,1.1173905,3.8255508,6.0389733,-3.301448,0.22884907,0.6998355,2.258297,-1.7788302,2.01563,2.2717695,-3.4371438,-1.4645851,0.28098372,2.2722087
-4.3830132,-3.7163308,-3.0105968,-1.7348883,-5.514033,0.806143,-0.75404614,-1.6364135,0.21391247,0.5814467,-1.2913848,-4.472999,0.038290158,0.70173734,-0.7690314,-0.45968863,-2.858,0.10968824,-0.47368103,-1.2002525,1.5774996,-0.72961307,-2.1443114,0.21332799,-2.696775,2.2959092,1.4973406,-0.74762654,-2.3637824,0.5033469
-4.4746795,-2.8894706,-3.6813803,-1.593228,-5.2456913,-0.4486998,-0.44875976,-1.2062573,0.7153577,0.3741167,-1.2802964,-4.118602,-0.44809958,0.028018937,0.04018017,0.13776116,0.4477651,0.14127134,0.09832008,-0.1318165,0.019923614,0.27936137,-0.0931944,-0.19265036,-1.4186918,-0.24395972,0.13195895,-0.9685094,2.49125,1.3492031
-3.8457594,-3.3029346,-2.9756262,-1.9538994,-5.0862412,0.0703019,-0.40860853,-1.9434515,0.38735566,0.013786595,-1.942619,-6.3424873,-0.4215685,0.20769703,1.578598,-0.9601458,1.248118,0.07528108,0.5423814,-0.1288733,0.13279656,0.6708195,-0.14756134,-0.49589428,-1.1437413,-0.22340795,-0.17688729,0.3250309,1.8703828,0.29689696
22.981815,0.23393936,-4.737742,3.3358676,0.6954407,-0.09757035,-0.3074049,-0.89028126,10.533243,-1.6464845,-0.7490501,0.33729082,-0.95897007,3.5431345,-0.066098884,-0.42314896,-0.46656868,0.14618124,-0.3243573,3.918849,-1.9813616,1.3902924,0.98777646,-4.571459,-2.7537754,-0.80383676,-6.0320096,-1.5152799,-1.4644868,2.7663283
-5.3094745,-2.8959749,-3.4773464,-1.4645054,-5.541798,-0.048421606,-1.5764823,-1.0864462,-0.38856623,0.5941297,-0.8899169,0.40711606,-0.3198122,-0.03096578,-2.0949063,0.33014855,0.046849445,1.1921977,-0.8517375,-1.6654311,2.1765664,-1.2775896,0.43807498,0.15257847,-1.3551248,0.99772173,0.23596324,0.7681029,-2.900896,0.45597336
-4.7784786,-2.5169368,-3.0402052,-1.195664,-5.6173387,-1.0389402,0.36105552,0.8178181,0.24309129,0.20821957,-1.8938737,-1.1379833,-2.119936,-0.7523072,-0.8033521,0.17131326,3.3775113,-0.7883988,1.8400214,1.2976862,0.7426803,-1.4916166,1.8411195,-1.0217376,0.58948225,0.62307113,-1.9260184,3.410767,-1.2436991,-1.2865967
-4.816254,23.006367,-1.8616363,-0.58381766,0.36588818,-0.3637571,-1.1621423,-0.1077556,0.51818126,0.2015025,-0.30773512,-0.9504553,-0.78651184,-0.5529856,-0.980196,0.13156778,1.0903262,-0.3602202,1.8843993,-0.7109361,2.7377279,2.236802,2.692589,-4.26707,0.3115208,1.4146336,-3.5663745,3.8735914,1.7504815,-2.9732032
30.2286,1.0077614,-8.745531,4.374525,1.1837773,2.2872145,-0.44389457,2.2432437,-7.687575,-1.4329951,-0.94006616,-0.32579634,0.36149767,-8.949336,1.1796961,0.75953573,-1.3014425,-0.30332944,-1.2322117,-0.58963263,0.16857208,0.15233208,-0.31180453,0.06531854,-0.46822575,-1.2072781,1.9504308,0.2746207,-0.002284765,0.3020694
-5.6260905,35.01557,-1.95673,-0.53540313,0.7534657,-0.15869081,-1.3317791,-3.9885063,0.4895938,0.8362456,-2.420449,1.7467356,-1.2110435,-0.8090631,-4.0356207,-20.295998,-0.043590374,2.0853236,1.1926765,2.3208735,-3.4592166,-0.015514947,0.4513933,0.49158216,1.7902722,0.48598367,1.3099872,0.33061722,0.15287803,-0.6318684
-2.7050474,-1.3137547,-0.28994888,-0.6950171,-2.7275002,-0.8906871,1.8915235,2.2602217,-0.23010966,-0.29535785,4.516042,2.2921066,2.9857175,-0.3947144,18.78817,-6.133332,9.493519,-0.4150758,-1.3104324,-1.5958114,2.773081,-0.31697068,0.67407274,-1.5384507,-3.1487138,2.5202715,-0.0818886,1.4722971,-0.03772725,-1.4065971
-3.7354941,-2.1358392,-3.613094,-1.6873229,-6.6606584,0.7119897,-0.7176193,-2.8878362,0.64649653,0.10535122,-3.0790112,-6.7037783,-0.32807413,0.271735,-0.20945847,0.0735112,1.5715005,-1.5146047,2.184586,2.4731767,-1.273654,0.6592808,-1.8789927,0.20798229,1.6828744,-1.1945792,-1.9089766,3.6229527,-0.4010756,-2.3396955
21.326187,-0.73618615,-5.3425016,3.5331788,0.9303318,-0.7420917,0.75968534,-0.26829103,3.1215749,5.787645,1.5082642,0.7178584,1.6927066,7.4368706,-0.19173956,0.20307542,0.54699206,0.8202444,-0.06592672,1.6828634,-1.5348055,1.3748418,-0.01807569,-2.6903918,-2.3481936,-0.8057046,-4.1589584,-0.92541814,-0.80891675,1.9584016
-4.870873,-2.8911157,-4.4590364,-1.6989444,-7.811622,0.55764985,-0.33756605,-1.4280169,0.42062044,-0.080627576,-2.3091395,-5.097192,-0.44491416,-0.56316614,-2.4421363,0.14616387,3.3134058,-0.6299891,4.321055,1.9625208,0.16841015,-1.725194,-1.9260861,-0.21309601,1.0994815,0.59365356,-1.1308701,3.935753,-2.021222,-0.98303676
-4.5650826,-4.7158103,-2.768192,-1.6058398,2.5121076,-0.6371194,-1.190391,-0.32115486,0.26670536,0.1456332,0.18816002,1.145032,0.07866882,-0.7332264,-0.5587843,1.187224,-1.844464,1.1201372,-3.57757,-1.2382181,0.06272081,-1.513926,4.620365,-2.8746681,1.036516,1.5176228,-1.2479498,2.2283897,2.5696325,-2.7126477
-4.234377,5.159795,0.16078103,-1.6572,-3.6830072,-6.918616,8.664686,38.782925,0.24558982,1.0784059,-3.9923685,-2.1535637,-0.0524749,1.1485157,-3.3775113,0.6083509,-2.2022104,0.16900507,1.7132629,0.23446728,-3.587496,1.204534,-0.6886077,-0.994459,-0.5861579,0.8702522,0.6223305,0.99229,2.645142,0.20972571
-2.5288641,-0.16886911,9.70232,9.06056,-0.28677234,2.6016684,16.971617,-4.197549,-0.97360843,-1.5280405,-1.4830053,0.90271735,-1.7977023,0.2693214,-0.16784506,-0.7726044,-0.5792405,2.5549345,-1.713435,0.010574799,-4.39893,-1.4261467,-2.6281607,3.8770354,-1.4549147,-3.2756143,-3.4724455,-1.1336138,-2.4564583,-3.545599
25.114182,-0.2853778,5.0619774,-4.8699555,0.14833766,13.865843,-0.29056373,2.0375628,8.57355,15.104726,1.7504996,1.0553862,-0.69072115,4.5618253,0.24464907,0.81960887,0.21690105,7.506933,7.6533923,-5.939104,-1.311019,0.62276196,0.08981869,0.7215514,5.355404,3.3134341,-4.1976943,-2.142066,-1.1290642,1.9059902
-4.731419,-3.3485825,-3.085267,-1.9896827,-5.896533,0.21359172,-0.8337817,-0.42712146,0.21220124,0.14328805,-1.0647311,-3.4312782,0.92322356,0.0054582986,-0.845282,0.6204378,-0.86122483,0.13924131,-0.21129607,1.2853104,0.48009092,-0.9425682,3.4440067,0.11555083,2.3054597,-0.013484257,0.97464085,-0.57392657,-2.3862262,0.22311594
-3.3902338,-1.4823525,-1.2353055,-1.5417151,-4.0295253,0.20370378,1.6855541,4.702942,0.0654736,-1.2426889,5.715451,1.3908548,2.291976,-0.714562,15.33774,-3.419573,9.177297,-0.6538729,-0.23854673,-0.45118037,1.6919361,0.89421314,2.593913,-0.9554152,-1.0024664,1.6858224,-0.28368396,0.11546651,-1.7163937,0.18610378
32.358913,0.8333111,-10.288936,5.971685,1.0882897,1.831571,-0.13859741,0.662489,-4.7128873,-1.8830154,-0.5569618,-1.1317573,-1.1902754,-9.469879,-0.27861765,0.19317193,0.7032056,0.55230755,0.20367356,1.3914357,-0.12520747,1.1826142,0.67676777,-2.9351342,-0.65385646,0.41126272,-3.5141637,-0.20302193,-1.7437947,0.5601661
-3.8289452,-2.1737533,-3.4663167,-1.8007547,-6.1775804,0.06739494,-0.21384521,-0.21570268,0.8310053,0.29306543,-1.568714,-6.8780622,-0.9775466,-0.0059302,-0.04705584,-0.90282375,0.43696588,-0.62053245,1.4287696,-0.37103966,1.282599,0.03235863,-1.8964179,-0.5765371,-2.6862552,2.552888,-1.1149803,2.5838468,0.84122854,-1.5303495
-4.274713,-1.064376,-3.939345,-2.1552637,-6.683408,-0.5463053,0.27447578,-1.077483,0.17664066,0.08006715,-1.5507443,-5.209661,-1.3104095,-1.1039768,-1.4776232,-0.6287531,2.7031667,-1.8871894,3.694062,1.0849665,-0.08409551,-0.76044345,-0.5974951,-1.3799447,1.366915,1.1844451,-1.1938617,3.9082832,-2.2832742,-2.5457768
-4.634115,5.027727,0.03466186,-0.41671878,-4.053038,-5.880359,8.507239,39.516685,0.6823545,0.9979548,-4.562955,-1.9284364,-0.15147787,0.5669541,-3.91832,0.9602135,-2.1098702,0.91986275,0.2569289,0.25213405,-1.3379676,1.9363043,0.060676817,0.85988736,-2.7370806,1.0916181,-0.47595352,0.6331669,-1.22302,0.7222903
27.349743,-0.30418295,-3.3318863,2.1572754,0.52145654,-0.5431734,0.42560846,-0.4530903,4.3273873,9.991851,1.6398369,0.7261167,0.40180334,6.065353,-0.75834405,-0.10526957,1.1465756,1.0472075,0.22827996,1.4560521,-0.09407421,-0.030958897,1.7030694,-3.0627453,-1.4237372,-1.7172917,-3.5325553,-1.6112046,-1.7310202,1.4796017
-6.023154,22.334305,-3.301093,-0.35314927,-3.199466,-1.9483931,0.88228905,12.458021,-0.4550107,0.17375492,-1.1216035,-2.6367393,-1.2098126,-0.6357839,-1.6969099,7.8519597,5.5843086,-3.5359278,2.5302434,1.6711862,0.8632901,2.828412,4.6121755,0.24349757,3.6076586,-2.3990052,-1.6413841,1.1746155,0.074226044,-1.6445462
-3.9046583,-1.4745358,-4.7330637,-1.5509418,-6.3167486,0.10263031,-0.52449393,-1.49653,-0.15023853,-0.9315507,-2.3840048,-3.6283863,-0.7316584,-1.0219857,-2.0884202,2.223414,3.7363815,-1.8274786,2.2439072,4.2191706,-2.2008588,0.40544587,0.24812992,-0.36279124,6.1978884,-2.6169531,-1.8000464,3.981921,-1.73409,-4.007402
29.298302,2.0863528,-11.149906,7.800294,1.3595177,4.7667656,-0.5095957,0.90805686,-14.379451,-10.460199,-1.5357268,-0.9405725,1.4227356,4.851468,-0.44913664,-1.0040246,0.9677555,0.48380423,0.8109484,-2.483483,0.5255481,-1.3688786,-0.31498286,2.0984128,0.9107165,1.1625185,3.5719874,1.0582386,1.1031679,-1.0900309
-4.0702314,-2.4318588,-2.0702605,-1.1509498,-3.1681013,0.5999518,-0.49588713,-1.7174147,0.39405707,0.6042004,-1.404754,-3.3163455,0.28158027,0.89091814,0.9665295,-0.11778321,-2.2117445,0.8035504,-0.102480434,-1.9959183,0.9424994,0.60375994,-1.6774977,-0.1858123,-2.19396,1.7867182,-0.47081894,-1.308092,0.9918137,0.2910007
-4.5215564,-2.6366868,-3.8368456,-1.4996077,-4.7626524,-0.17377715,0.10685622,0.618221,-0.02519337,-0.12056827,-1.3598487,-0.8568097,-0.24158424,-0.17281142,-0.32579312,-0.026125157,1.5324334,1.0233246,0.7380793,2.1761317,-2.1353884,0.8650648,1.4675487,1.7664552,3.3598957,-2.3934913,0.6062746,-2.1158783,-1.2975147,0.11262106
-3.9327562,-1.3680024,-4.388556,-1.8010197,-6.8933496,0.03893755,-0.69749814,-2.204309,-0.08603918,0.31187728,-3.3934472,-6.932691,-0.7013542,0.013920983,-1.2584784,-0.3259172,1.2979825,-1.4035549,2.563749,1.6541744,0.18254183,0.8251616,-2.435549,-0.5684556,-0.007841108,1.1714158,-1.4077516,3.7807155,-2.7973297,-3.056031
-6.0840907,30.915878,-2.7797587,0.9019138,1.7553232,-0.04568571,-1.062339,-4.137132,0.24993774,1.283485,0.39857322,-0.61868757,0.7692799,-0.43186218,4.422393,10.857978,1.6297507,0.6891457,0.81323946,1.916277,-2.2541213,-0.42894825,-0.08306113,-2.540381,-2.061884,2.3079567,0.42395782,-0.1668137,1.7712975,-0.8738258
-5.082138,21.7331,-1.497755,-0.021719618,1.2369887,0.6736543,-1.1143146,-1.7750086,-0.18818472,-0.065373346,2.171568,0.5204424,0.7070892,-0.57083356,3.0303202,11.326012,0.63235676,0.16875994,0.40160957,0.7555368,-2.0059912,-0.7826857,-0.11653431,-0.988299,-2.4120069,0.9902959,1.7887576,-0.95462024,1.4826494,0.09602737
-4.5060453,-3.5047743,-3.2905865,-1.3950922,-3.9730444,-0.21526624,-0.20133549,-0.40946186,0.35348704,-0.107672825,-0.22802886,1.2338617,-0.023323957,-0.085266024,-0.21943413,0.13637437,0.6160508,-0.41908655,-0.63391453,-0.2670776,0.25001082,0.08025832,0.18323745,-1.007915,2.5753753,-0.46220303,-1.1954423,1.5774505,-1.738739,-2.7595708
18.345438,-0.07098636,-7.563276,6.0155935,0.89774084,4.145482,-1.3867798,-0.70045537,-4.652672,-3.7261906,0.53557384,0.18959777,1.790991,15.183008,-0.5717148,0.106337175,1.3921175,0.31852984,0.02846488,1.2400066,-1.5056181,2.1367607,0.1575335,-0.7432552,-0.95217663,0.30299002,-3.7908158,1.2015997,-1.584021,-0.57958114
-5.2585855,-4.2198043,-5.0361013,-2.9112713,-5.672383,0.06258148,-1.0229795,-1.9978633,0.012904146,0.8049004,-1.7839108,-4.255153,-0.4371591,-0.07651296,0.16871543,0.5107689,2.3328366,0.92344284,-0.42329898,0.6319809,-0.9490606,-1.3489051,3.0641544,-0.5445486,4.1935673,-1.6375496,1.5814737,-1.4554037,-1.0451205,2.1645937
25.542208,0.08955498,-0.9058409,-1.1543446,0.23213272,-4.758205,1.0669423,-0.5746705,7.918213,13.493739,0.19480537,0.627723,-1.09416,-1.4504405,0.45420018,-0.25588855,-0.6667242,-1.8649422,-0.79785633,0.12071959,-0.6955468,-1.3926845,0.9102522,0.7957701,-0.32361624,-0.9929647,-0.5481341,-0.21861781,-1.0052038,0.37669137
-4.558917,-3.234899,-4.190243,-2.1682377,-6.220006,-0.13614617,-0.5604319,-0.4295631,-0.11710761,-0.0045547313,0.15417518,-5.3101225,-0.7736809,-0.060746495,0.1453988,0.9361321,3.9596279,-0.52352935,1.2777268,2.2395983,-2.6344917,0.10213191,3.4131947,0.45191258,4.556725,-2.8430703,-0.23287329,-1.0520595,3.6459234,0.13687424
-4.053233,-1.3861821,-1.1013104,-0.007848114,-2.701502,-0.27896667,-0.33263054,-1.0188552,0.28084955,1.1895084,-1.274257,-3.2215524,0.41087306,0.07041513,-1.0557625,-1.1584563,-3.0792508,2.2852352,-2.179385,-3.5762885,3.6798677,-1.3139141,-1.4027351,-0.11599024,-6.2476764,2.405511,-0.00116886,-0.6977907,-0.9549034,1.4029585
-4.696357,-2.689477,-4.33979,-2.2820637,-6.8609166,0.15900074,-1.0020455,-2.5922308,0.24782708,0.70526576,-3.0935462,-9.846937,-0.5743013,0.24295235,1.4453967,0.48558402,0.13709249,0.14141291,0.19801174,-1.0824888,0.9234824,0.13340478,-1.4646004,-0.08257145,-2.6621385,0.7964652,-0.035385463,-0.45224503,2.1250348,0.050278414
-2.9715908,19.350271,2.0913684,4.8757477,0.9231669,0.8841709,0.3676927,-1.2329676,0.5676714,0.14514714,6.772418,2.4021342,5.152634,-0.20162302,2.2623236,10.90073,-2.1062813,11.9010515,-7.328165,4.5606327,-13.707333,-9.389215,-2.4312365,20.066341,-11.9118185,-9.131159,-4.64584,-21.495497,47.922974,-4.2035475
-1.6932719,-2.770328,0.66925925,0.43714622,-0.40457594,-0.06839201,1.1851842,-1.323851,0.6852021,-0.2428001,1.3052504,1.6375996,3.77094,0.6705734,2.657596,-0.26132867,-3.2010214,-1.2922578,-0.80175,0.651445,-1.3661778,2.6397958,-1.4778379,1.5756246,-0.51297444,0.3104273,-1.6546094,-1.0176944,0.95276374,-1.1376612
-4.5101423,-4.2177453,-1.392368,-1.2993641,5.298771,0.009306493,-0.22146182,0.4571522,-0.115215264,0.5404115,0.9534404,1.5300953,0.35792017,-0.16886228,0.05534667,0.4957936,-2.6109002,1.0958339,-3.0503082,-0.6348339,-0.9060276,-0.5712056,2.2095752,-2.785775,1.466899,1.0627875,-1.8617762,3.1295877,2.1924286,-3.5991452
33.177845,1.533131,-10.185019,5.8465962,0.8976078,2.3642395,-0.8217673,0.7877277,-2.8865955,-2.0818264,-0.6222472,-0.41035604,-1.7871526,-2.3957138,-0.27234182,-0.41027907,2.2242131,1.0905442,1.075557,0.7273337,0.45703682,0.8246789,1.2136482,-2.9239955,-1.6404355,-0.04692093,-3.4986753,-0.72884524,-0.6152371,1.9589876
-6.1173906,9.372992,-2.0312004,-0.65204453,8.702863,-0.7700607,-0.8260853,-0.11729328,0.35574132,0.33260122,0.0593676,-0.21141876,-0.12666637,0.1393137,0.23676531,5.298335,1.7398009,0.29587582,0.9756174,0.53763044,-1.4664885,-0.6848188,0.63288814,-1.0994695,0.26136094,-0.1696126,0.94872725,-0.2708408,-0.38066852,-0.10547789
15.136394,-1.2182728,1.055663,1.6340635,0.27457586,-3.289654,-2.206214,-0.9082359,27.127153,-20.954662,-0.039712872,1.0922406,-5.490347,2.0095844,1.072751,0.7448261,-2.96987,-0.35659698,-2.321415,0.13366687,0.66978115,1.5536436,-1.6471905,2.4090083,0.74560094,2.404506,5.764148,1.7038188,1.3239357,-0.12894776
-3.0462744,25.84814,-2.0012834,0.17171207,1.6750532,-0.3344633,-0.9007711,-2.773873,-0.034847595,0.80434036,0.78624713,-0.8183086,0.5778631,-1.37314,3.3963764,9.340234,1.000418,0.8628903,1.5129813,0.8346616,-4.4246016,-0.8018649,-0.70021635,-3.7386875,-1.848415,2.5211306,1.4988585,-0.3947462,0.0138207385,-0.6635486
-2.832437,-0.7666568,0.48824033,0.64300674,-2.592253,1.6591297,2.3888073,3.4061077,-0.4728384,-2.1817403,40.883293,-9.901364,-7.6351323,-2.7596502,-9.687496,-1.3452239,1.7231809,-1.342138,-0.55253613,-0.783398,-3.7512493,0.3997097,0.2808998,-1.2840191,-0.6757103,2.676671,1.3361002,-0.18418723,-1.3966392,-0.27832034
-4.013096,-2.9324467,-3.03447,-1.4361609,-4.167817,0.15476997,-0.812355,-0.9702001,-0.5371029,0.09992975,0.3298872,6.3779044,-1.160519,-1.0031867,-2.2063804,0.17052385,4.460534,-1.6314583,2.9530387,0.8857807,1.5475334,1.3863376,-3.8212733,0.18335626,-2.2098277,0.6451267,0.45041028,-1.3279786,2.503428,1.1270248
-3.4255989,-3.4260468,-1.878678,-1.4900285,4.547268,-0.4952911,0.07129695,0.5574012,-0.5874165,-0.3747694,0.541597,2.630808,0.8250142,0.09395954,-0.865803,-0.33211267,-1.7121887,0.02053914,-2.0818617,0.3050973,-0.39095366,-0.7896772,3.182574,-1.9276283,0.81252575,0.12164709,-1.553104,2.8874502,3.468146,-4.030948
-4.0641813,-3.2333057,-1.8474083,-1.0806956,-3.4920132,0.07152859,-0.09609215,-0.9182465,-0.13235258,0.13072442,-0.78782946,1.5577272,-0.01805408,0.2523376,-0.37969598,0.060986783,-1.6149099,0.5577402,-0.97271454,-1.1113938,0.105030805,0.6751339,-1.0560127,-0.03204822,-2.3035583,1.0408006,0.43812433,0.09250418,-0.532034,0.44277966
-5.832245,-3.7185485,-2.8227866,-1.2015865,-2.1364524,0.016467739,-0.5890181,-0.6619862,-0.5629969,-0.0960159,1.3318768,1.0626957,-0.7909939,-0.48258555,-0.82223916,0.40886152,0.024146566,2.732182,-3.2972167,-0.646887,-0.5196762,-4.0220537,5.1219163,2.0877464,3.8494687,-2.505295,1.8210922,-1.849004,-4.6341324,1.9266974
-5.0091953,-4.3807697,-4.2394423,-2.089555,-6.7155724,0.18562339,-0.8365039,-1.4936861,0.29406875,0.36794418,-1.3919985,-5.5353394,-0.7395027,-0.19784166,-0.7951248,0.72695476,1.6339962,0.43545032,0.3456424,0.45556408,-0.71549314,-0.40419358,2.1739473,0.7539828,3.427797,-1.8910893,-0.10934659,-0.9442261,-1.598567,0.09763281
-6.438802,34.666447,-1.6708084,0.34544724,1.1421039,-0.3830587,-1.2444209,-1.9218765,0.7487536,0.9850217,-1.4480819,1.3887064,-1.2503374,-2.047453,-4.6372085,-17.192057,0.27329585,2.5958467,1.6109623,2.8947003,-2.0417488,-0.34203354,1.1511288,0.018617645,1.4678036,0.79814726,0.1445726,1.0813088,0.5825321,-1.2495807
-4.173218,-2.9684718,-3.548513,-1.9664887,-4.387182,0.22054216,-1.5332955,-1.8776178,-0.37903175,0.6698766,-1.8349599,-2.6913435,-0.21574774,0.14081997,-1.6156557,-0.19469912,-1.3586005,1.5239421,-0.77107143,-1.800024,1.4314896,-0.38540313,-0.68782395,-0.92228377,-2.2512262,2.0404093,0.36630562,-0.031584814,-1.4218812,1.0992557
-4.413538,-2.4114184,-3.7004523,-1.6612318,-6.2349343,0.36296389,-0.76857316,-1.9508964,-0.08859122,0.62744975,-0.9633578,-5.037714,-0.15949176,0.3917445,-0.67518544,0.64607066,-0.43754452,0.3389374,-0.08719549,-0.20459893,0.81211805,0.016067693,-0.63905954,-0.1260281,-1.5717232,0.6325684,-0.037519377,-1.0976663,-0.36060256,0.4062336
13.801401,0.6567378,17.572649,-15.746513,-0.827021,-20.626554,1.3753079,-3.3692355,-4.5897117,-2.676457,2.1747935,-0.42085072,-0.38978776,2.7003632,-1.2744998,1.8343132,1.4445707,12.323663,0.9544735,3.6288831,2.9658823,7.4183116,-0.39668074,0.81774384,-1.5537096,-3.2215235,1.7423805,1.4786147,-2.3526871,-0.017733522
23.989826,0.07898509,-1.7042211,1.2953596,-0.011319543,1.9686968,0.3635376,0.061592896,2.771387,8.578461,1.1674336,-0.020390334,0.9827208,8.713231,-0.18939851,-0.0010587218,1.9445336,0.32272768,-0.05414465,-0.37665674,0.4920216,-0.62532526,-0.1307449,-0.6283544,1.0052081,0.9168069,1.166304,0.16238521,-1.4108187,0.75542295
-5.8471017,28.034033,-1.2273114,-0.5005715,1.8232503,0.9699736,-1.0893677,-2.753625,-0.30525324,0.1746257,0.46143797,-0.5951698,0.6621084,0.30551818,2.797814,11.735679,0.6713285,-0.97665375,0.09499487,-2.0648866,2.1082757,1.2470903,0.18263087,-1.8219827,-0.6879012,0.44757882,-0.46950725,-0.3367047,0.74587774,0.37485522
24.717216,1.6575193,-10.682897,7.491697,0.6493752,4.7007465,-0.8816433,-0.14726132,-10.4993925,-8.429738,-0.4292183,-0.748702,1.9124222,15.134875,-2.176532,-2.153663,2.6252542,0.62249756,-0.13461521,-0.928909,0.37425485,-0.20817132,-1.126644,0.06924059,0.43774354,1.7984264,2.6851015,0.22189005,1.8313228,-2.074736
-5.053227,-3.7394464,-4.824505,-2.6701124,-6.2401276,0.018513605,-0.8305966,-1.4267118,0.5001558,-0.116977744,-1.7761558,-4.3721766,-0.6417171,-0.7489257,-1.3639907,1.0585017,2.500422,-0.96128476,2.2040203,1.6180961,-1.3107332,0.28490344,2.5610688,-0.9341941,4.7619295,-2.7402558,-1.3862089,1.1143761,1.526278,-2.20847
